record_id,state,district,land_type,project_type,cadastral_area_sqm,survey_area_sqm,compensation_amount,displaced_families,notification_date,award_date,rr_disbursement_ratio,is_anomaly_injected,injected_anomaly_type
REC_100215,Maharashtra,District_12,Commercial,Highway,3736.12,3758.45,15158010.55,0,2021-08-23,2023-01-22,0.98,0,None
REC_100216,Maharashtra,District_14,Residential,Dam,14764.18,15074.59,40714721.59,2,2022-06-07,2023-01-25,0.96,0,None
REC_100217,Karnataka,District_20,Residential,Urban Development,7477.07,7635.59,23281767.6,0,2020-04-16,2022-03-16,0.85,0,None
REC_100218,Gujarat,District_5,Forest,Railway,7284.86,7177.31,1183959.92,1,2022-05-17,2023-03-03,1.0,0,None
REC_100219,Karnataka,District_18,Residential,Highway,2962.16,2865.86,5470435.59,0,2022-02-19,2023-05-30,0.97,0,None
REC_100220,MP,District_8,Forest,Highway,13036.2,12427.65,1008810.43,2,2021-09-15,2022-12-12,0.99,0,None
REC_100221,Maharashtra,District_6,Residential,Urban Development,15438.26,15701.84,39077426.92,1,2022-08-01,2024-01-10,0.89,0,None
REC_100222,Karnataka,District_1,Commercial,Railway,17358.99,17224.54,123930551.72,4,2021-08-02,2023-03-15,0.98,0,None
REC_100223,Maharashtra,District_5,Agricultural,Highway,17237.66,16406.82,4230415.54,4,2022-02-03,2024-01-27,0.86,0,None
REC_100224,Gujarat,District_13,Forest,Dam,5989.66,5748.0,732917.99,0,2020-12-15,2021-11-21,0.89,0,None
REC_100225,Karnataka,District_10,Residential,Highway,12167.97,12658.21,23403765.08,2,2022-06-23,2023-02-11,0.92,0,None
REC_100226,Gujarat,District_6,Agricultural,Highway,4113.94,4148.0,654244.41,1,2020-10-05,2022-06-30,0.9,0,None
REC_100227,UP,District_16,Forest,Dam,16711.78,16994.55,3639965.07,4,2020-10-06,2021-11-10,0.91,0,None
REC_100228,MP,District_4,Residential,Dam,8893.33,9242.42,17846199.3,2,2020-04-23,2021-08-06,0.93,0,None
REC_100229,MP,District_16,Residential,Highway,14201.36,14183.84,31465833.13,4,2020-08-13,2022-03-20,0.92,0,None
REC_100230,MP,District_2,Agricultural,Railway,10372.19,10343.66,3342247.24,1,2020-11-04,2021-12-05,0.86,0,None
REC_100231,Gujarat,District_9,Residential,Urban Development,6961.27,6757.3,9924622.92,0,2020-05-02,2020-11-05,0.8,0,None
REC_100232,UP,District_14,Commercial,Railway,1216.07,1217.61,8436921.47,0,2021-01-24,2023-01-19,0.88,0,None
REC_100233,Gujarat,District_17,Residential,Highway,12532.8,12524.71,23515653.31,3,2021-02-10,2021-09-21,0.83,0,None
REC_100234,UP,District_1,Forest,Highway,8194.23,8282.65,1291891.83,2,2022-06-01,2023-10-14,0.99,0,None
REC_100235,MP,District_14,Forest,Dam,530.52,536.03,34934.85,0,2020-10-23,2021-08-16,0.88,0,None
REC_100236,UP,District_1,Residential,Railway,7696.53,7373.42,13638727.86,2,2022-03-31,2024-01-11,0.93,0,None
REC_100237,Karnataka,District_3,Forest,Highway,7557.44,7642.52,1660767.8,1,2020-09-06,2022-05-25,0.82,0,None
REC_100238,MP,District_13,Agricultural,Dam,1795.65,1758.85,576814.1,0,2022-06-10,2023-10-20,0.81,0,None
REC_100239,Karnataka,District_8,Residential,Railway,11393.53,11612.84,29375713.1,2,2020-03-19,2022-02-19,0.86,0,None
REC_100240,Maharashtra,District_17,Commercial,Urban Development,15885.21,16547.04,121132063.37,2,2020-12-25,2021-11-21,0.92,0,None
REC_100241,Gujarat,District_4,Commercial,Urban Development,12220.95,12136.05,55752224.62,3,2020-07-21,2021-07-13,0.87,0,None
REC_100242,MP,District_5,Agricultural,Railway,996.23,987.23,351405.41,0,2022-09-01,2024-07-17,0.92,0,None
REC_100243,UP,District_19,Forest,Urban Development,4748.9,4742.06,306156.35,0,2022-06-03,2023-10-19,0.99,0,None
REC_100244,Gujarat,District_15,Agricultural,Dam,1260.42,1292.72,150734.62,0,2021-03-28,2022-07-31,0.98,0,None
REC_100245,Karnataka,District_19,Agricultural,Urban Development,19140.42,20066.84,4465797.59,5,2021-06-03,2022-02-13,0.88,0,None
REC_100246,Karnataka,District_15,Forest,Highway,7137.55,7324.48,1105678.55,1,2020-02-28,2021-09-07,0.86,0,None
REC_100247,Karnataka,District_3,Agricultural,Dam,4295.16,4319.95,533832.86,0,2021-04-18,2021-11-26,0.83,0,None
REC_100248,UP,District_19,Commercial,Urban Development,12711.57,12868.44,109813707.12,2,2021-09-11,2023-07-10,0.84,0,None
REC_100249,MP,District_5,Agricultural,Dam,1269.46,1321.44,428239.38,0,2020-04-15,2021-09-28,0.97,0,None
REC_100250,Maharashtra,District_17,Commercial,Highway,15914.94,16621.63,68754049.78,3,2020-09-10,2022-05-31,1.0,0,None
REC_100251,UP,District_17,Commercial,Urban Development,17339.18,17793.11,80062120.55,3,2021-01-16,2022-04-30,0.9,0,None
REC_100252,UP,District_14,Residential,Highway,17378.75,17506.54,37713767.79,2,2022-03-19,2023-08-23,0.82,0,None
REC_100253,Maharashtra,District_11,Agricultural,Dam,9063.42,9016.58,4166563.91,2,2020-10-17,2021-12-29,0.99,0,None
REC_100254,MP,District_5,Residential,Highway,9798.45,9798.45,23961260.19,1,2021-08-19,2021-09-02,0.86,1,Timeline Irregularity
REC_100255,UP,District_5,Agricultural,Urban Development,16186.53,16992.32,3964286.67,4,2021-07-26,2023-02-11,0.86,0,None
REC_100256,Karnataka,District_5,Agricultural,Dam,14888.46,14888.46,51337165.13,2,2021-06-04,2022-12-06,0.95,1,Compensation Outlier
REC_100257,Karnataka,District_10,Commercial,Railway,16995.47,16838.33,93595801.48,1,2020-12-15,2022-10-23,0.87,0,None
REC_100258,Gujarat,District_8,Commercial,Railway,16260.59,15934.67,114368096.44,3,2020-03-20,2021-07-15,0.96,0,None
REC_100259,Maharashtra,District_17,Agricultural,Urban Development,1479.41,1447.01,213257.54,0,2022-06-16,2023-04-26,0.88,0,None
REC_100260,MP,District_13,Commercial,Railway,6769.17,6839.22,42730995.54,1,2020-07-04,2021-06-18,0.82,0,None
REC_100261,UP,District_2,Forest,Urban Development,10310.14,10498.42,620457.83,2,2021-11-23,2023-01-20,0.96,0,None
REC_100262,UP,District_20,Residential,Dam,11273.77,11270.04,14277212.34,1,2020-08-27,2022-08-23,0.93,0,None
REC_100263,Gujarat,District_10,Forest,Railway,15098.58,14760.63,936122.08,1,2021-01-11,2022-10-04,0.97,0,None
REC_100264,UP,District_10,Forest,Dam,5313.07,5313.07,552745.23,46,2022-09-16,2023-08-27,0.85,1,Demographic Spike
REC_100265,MP,District_5,Residential,Highway,15884.18,16621.33,28769857.19,3,2021-10-18,2023-08-21,0.9,0,None
REC_100266,Karnataka,District_18,Agricultural,Highway,12837.88,13051.49,5924918.87,3,2020-10-18,2021-07-10,0.99,0,None
REC_100267,Gujarat,District_9,Forest,Railway,6312.02,6223.68,422785.93,1,2022-04-30,2024-01-17,0.89,0,None
REC_100268,Maharashtra,District_8,Forest,Urban Development,4573.21,4535.03,858720.71,1,2022-08-10,2023-03-05,0.84,0,None
REC_100269,UP,District_2,Forest,Urban Development,9709.5,9510.74,1263325.6,2,2020-08-29,2022-03-27,0.95,0,None
REC_100270,Maharashtra,District_12,Commercial,Highway,13074.24,12796.29,51663472.89,1,2020-11-22,2021-08-30,0.82,0,None
REC_100271,Karnataka,District_5,Commercial,Highway,5718.06,5443.21,24976563.03,0,2020-10-20,2022-08-14,0.9,0,None
REC_100272,Gujarat,District_16,Forest,Highway,10853.28,10873.94,2333678.74,1,2022-07-16,2023-04-03,0.95,0,None
REC_100273,Maharashtra,District_9,Commercial,Railway,10665.27,10992.86,31741966.28,1,2021-07-15,2023-07-05,0.8,0,None
REC_100274,UP,District_4,Residential,Railway,15576.27,15264.43,28323568.34,4,2020-11-04,2021-09-04,0.97,0,None
REC_100275,Maharashtra,District_8,Forest,Dam,18021.93,28808.82,3160350.44,3,2020-03-05,2020-12-23,0.86,1,Spatial Discrepancy
REC_100276,MP,District_18,Agricultural,Railway,5308.77,5551.8,1928205.01,1,2022-01-05,2022-11-28,1.0,0,None
REC_100277,Karnataka,District_14,Agricultural,Urban Development,19273.98,18581.67,2629995.95,4,2020-09-03,2022-05-02,0.92,0,None
REC_100278,Gujarat,District_3,Residential,Highway,16316.91,16064.31,33536280.79,2,2022-09-03,2024-08-21,0.89,0,None
REC_100279,MP,District_17,Agricultural,Dam,14300.57,14225.74,1670438.41,4,2022-06-13,2024-04-04,0.91,0,None
REC_100280,Maharashtra,District_13,Residential,Urban Development,10261.77,10220.38,12532290.69,1,2022-02-04,2022-08-19,0.81,0,None
REC_100281,Karnataka,District_3,Residential,Railway,9188.06,9457.4,12026985.0,1,2022-01-20,2022-11-02,0.99,0,None
REC_100282,MP,District_11,Commercial,Highway,19052.88,18594.74,151576443.07,4,2020-12-26,2022-06-05,0.81,0,None
REC_100283,Gujarat,District_15,Forest,Railway,19632.97,20536.35,4155863.49,6,2022-04-10,2023-02-22,0.95,0,None
REC_100284,Maharashtra,District_15,Agricultural,Urban Development,9799.55,9469.01,3922652.14,2,2020-07-25,2021-03-06,0.9,0,None
REC_100285,Gujarat,District_2,Residential,Urban Development,676.25,1340.67,3824109.17,0,2021-06-11,2023-01-19,0.84,1,Spatial Discrepancy
REC_100286,Karnataka,District_2,Commercial,Urban Development,14712.8,14951.78,44004615.51,2,2020-12-31,2021-08-16,0.88,0,None
REC_100287,Karnataka,District_9,Agricultural,Urban Development,19868.47,20373.66,2825227.19,5,2021-03-23,2022-11-02,0.92,0,None
REC_100288,UP,District_13,Residential,Railway,15857.21,15445.55,31472702.32,4,2021-05-23,2023-04-12,0.82,0,None
REC_100289,Karnataka,District_17,Residential,Highway,4806.63,4702.07,5974043.83,1,2022-01-14,2023-09-20,0.89,0,None
REC_100290,Maharashtra,District_14,Commercial,Urban Development,10575.62,11047.77,61477616.01,2,2020-11-24,2021-09-05,0.96,0,None
REC_100291,Maharashtra,District_11,Residential,Urban Development,10202.03,10564.23,22180684.13,1,2021-04-01,2022-12-08,0.81,0,None
REC_100292,Gujarat,District_15,Residential,Dam,10384.95,10586.02,31399092.79,2,2020-02-13,2021-08-07,0.83,0,None
REC_100293,MP,District_14,Residential,Highway,11012.34,11304.77,18827163.3,2,2020-03-17,2021-11-02,0.9,0,None
REC_100294,Karnataka,District_17,Commercial,Highway,19475.02,18504.14,93569345.14,5,2020-05-26,2022-02-13,0.84,0,None
REC_100295,Maharashtra,District_5,Agricultural,Railway,14966.98,15285.21,7689891.86,2,2022-03-08,2023-09-14,0.87,0,None
REC_100296,Karnataka,District_13,Agricultural,Railway,16230.52,16491.86,7523170.84,3,2021-11-26,2023-08-28,0.94,0,None
REC_100297,Karnataka,District_12,Forest,Highway,15722.32,15881.98,1410451.38,3,2021-08-10,2022-06-26,0.95,0,None
REC_100298,MP,District_12,Forest,Urban Development,10520.16,10727.63,2081462.58,2,2021-10-27,2023-02-04,0.98,0,None
REC_100299,Gujarat,District_4,Agricultural,Railway,14715.13,14487.55,6446671.69,4,2021-05-26,2023-05-06,0.97,0,None
REC_100300,UP,District_18,Agricultural,Urban Development,14677.61,14183.02,5232981.81,3,2022-03-04,2023-05-24,0.88,0,None
REC_100301,UP,District_7,Residential,Dam,16860.45,16860.45,40589834.82,44,2020-07-23,2021-05-24,0.85,1,Demographic Spike
REC_100302,Maharashtra,District_15,Commercial,Dam,11155.39,11559.93,60905130.07,3,2020-03-30,2021-08-19,0.91,0,None
REC_100303,Karnataka,District_3,Residential,Urban Development,3068.44,3182.41,4609343.03,0,2022-05-21,2023-04-27,0.85,0,None
REC_100304,Gujarat,District_12,Commercial,Highway,11649.05,11126.98,36259336.6,1,2020-07-24,2021-06-11,0.86,0,None
REC_100305,Gujarat,District_16,Agricultural,Urban Development,12615.2,12973.17,2987535.17,2,2021-07-21,2023-01-29,0.94,0,None
REC_100306,UP,District_18,Commercial,Highway,1603.42,1624.63,9680277.23,0,2020-03-08,2021-07-17,0.95,0,None
REC_100307,UP,District_16,Forest,Dam,5918.13,5929.2,340028.49,1,2022-04-23,2023-01-03,0.82,0,None
REC_100308,Gujarat,District_11,Agricultural,Dam,14888.76,14537.79,5337693.05,2,2021-04-22,2023-04-01,0.85,0,None
REC_100309,Karnataka,District_5,Commercial,Railway,13306.74,13907.44,46566244.77,1,2021-03-19,2023-02-11,0.92,0,None
REC_100310,Maharashtra,District_4,Commercial,Urban Development,13145.84,13377.25,116400750.76,2,2020-06-17,2021-05-28,0.86,0,None
REC_100311,Karnataka,District_8,Residential,Urban Development,12154.53,12695.09,41176045.98,3,2022-05-16,2023-01-31,0.84,0,None
REC_100312,Karnataka,District_7,Residential,Railway,14172.22,13822.31,25986120.05,4,2021-10-02,2023-02-04,0.88,0,None
REC_100313,MP,District_18,Agricultural,Railway,4176.54,4148.8,1420296.78,1,2021-08-29,2022-08-01,0.98,0,None
REC_100314,Gujarat,District_20,Residential,Highway,5544.88,5607.7,14974303.45,0,2022-04-25,2022-11-20,0.94,0,None
REC_100315,Maharashtra,District_2,Residential,Railway,4385.77,4260.52,10357205.97,0,2022-02-24,2023-10-23,0.81,0,None
REC_100316,MP,District_1,Forest,Urban Development,14788.3,15288.87,3363540.5,4,2021-10-19,2023-02-20,0.99,0,None
REC_100317,UP,District_8,Forest,Urban Development,4405.5,4215.38,546611.16,1,2021-04-09,2021-12-19,0.92,0,None
REC_100318,Maharashtra,District_6,Forest,Dam,5742.64,5716.43,1046575.45,0,2021-05-10,2023-02-24,0.94,0,None
REC_100319,Gujarat,District_11,Commercial,Urban Development,9129.64,8940.09,30666090.08,0,2022-06-01,2023-10-20,0.86,0,None
REC_100320,Karnataka,District_13,Commercial,Urban Development,1595.43,1581.02,6114606.43,0,2021-06-11,2022-03-26,0.83,0,None
REC_100321,Karnataka,District_8,Forest,Highway,1874.59,1909.3,306650.82,0,2020-09-30,2022-07-02,0.86,0,None
REC_100322,Gujarat,District_5,Agricultural,Highway,10542.61,10847.6,3382435.84,3,2020-10-24,2022-05-20,0.99,0,None
REC_100323,MP,District_14,Commercial,Railway,7411.29,7331.79,57692846.02,1,2022-04-13,2023-09-10,0.84,0,None
REC_100324,MP,District_11,Commercial,Railway,13700.35,13851.8,88539942.84,3,2021-05-25,2023-05-02,0.84,0,None
REC_100325,UP,District_16,Residential,Dam,4977.16,5092.83,7145543.38,0,2020-01-24,2020-10-22,0.82,0,None
REC_100326,UP,District_17,Forest,Railway,3732.09,3732.09,1747374.84,0,2020-08-08,2022-01-31,0.84,1,Compensation Outlier
REC_100327,Maharashtra,District_10,Forest,Dam,5284.37,5527.38,497316.44,1,2020-10-19,2022-10-18,0.88,0,None
REC_100328,Maharashtra,District_4,Forest,Railway,11047.65,10950.38,1589605.63,2,2022-06-22,2023-09-15,0.91,0,None
REC_100329,Karnataka,District_13,Residential,Highway,12309.94,11948.34,20357722.12,3,2021-02-14,2021-10-04,0.84,0,None
REC_100330,MP,District_18,Commercial,Urban Development,8675.8,8728.44,31783532.57,2,2021-07-20,2022-11-07,0.85,0,None
REC_100331,Maharashtra,District_13,Forest,Urban Development,14607.15,14607.15,2578146.52,32,2022-04-25,2023-02-20,0.9,1,Demographic Spike
REC_100332,Maharashtra,District_13,Residential,Urban Development,9300.24,8905.63,24528318.56,2,2021-07-25,2023-01-30,0.98,0,None
REC_100333,Gujarat,District_7,Forest,Highway,1805.99,1727.71,369135.64,0,2020-02-16,2020-09-22,0.88,0,None
REC_100334,Gujarat,District_11,Forest,Dam,8952.71,8818.88,740724.29,1,2020-06-01,2022-05-09,0.87,0,None
REC_100335,Gujarat,District_11,Residential,Railway,14593.39,14829.34,37470712.91,1,2021-02-06,2022-06-07,0.96,0,None
REC_100336,MP,District_11,Forest,Urban Development,11194.17,11475.98,2190373.08,2,2021-05-01,2021-11-14,0.83,0,None
REC_100337,Karnataka,District_11,Agricultural,Dam,12599.24,12914.19,6009674.18,3,2021-08-20,2022-12-28,0.92,0,None
REC_100338,Maharashtra,District_20,Forest,Urban Development,17837.99,18224.0,2165408.04,2,2022-09-17,2023-11-04,0.86,0,None
REC_100339,Maharashtra,District_19,Forest,Railway,4690.8,4492.36,389481.45,0,2021-06-20,2023-01-10,0.96,0,None
REC_100340,Gujarat,District_8,Agricultural,Highway,16026.71,16245.27,3382686.12,2,2020-07-14,2021-01-29,0.84,0,None
REC_100341,UP,District_11,Forest,Railway,4764.95,4897.43,951726.78,0,2021-02-26,2022-03-21,0.82,0,None
REC_100342,UP,District_17,Forest,Highway,7682.77,7974.09,427141.06,1,2021-12-23,2022-11-09,0.81,0,None
REC_100343,MP,District_7,Residential,Dam,6799.03,7136.37,22737035.39,1,2021-06-22,2023-01-08,0.85,0,None
REC_100344,Karnataka,District_6,Forest,Urban Development,1811.49,1867.04,350562.12,0,2021-07-13,2023-01-06,0.85,0,None
REC_100345,Karnataka,District_20,Forest,Railway,8518.23,8518.23,1427321.67,1,2022-09-07,2022-09-29,0.91,1,Timeline Irregularity
REC_100346,Karnataka,District_8,Residential,Urban Development,13259.67,13607.47,12762504.01,3,2021-12-22,2023-01-18,0.92,0,None
REC_100347,UP,District_11,Forest,Urban Development,12679.97,13005.51,2667348.87,3,2021-07-27,2022-10-30,0.88,0,None
REC_100348,Karnataka,District_4,Forest,Dam,12138.61,11788.58,1825021.17,3,2022-04-18,2023-10-03,0.93,0,None
REC_100349,Gujarat,District_10,Agricultural,Urban Development,14444.45,14700.89,5017253.18,4,2022-09-05,2023-05-23,0.83,0,None
REC_100350,Karnataka,District_15,Residential,Dam,13972.24,14162.18,35130400.36,1,2020-08-07,2021-08-28,0.94,0,None
REC_100351,MP,District_9,Residential,Railway,13521.33,13669.66,20322026.8,3,2020-04-21,2021-06-20,0.96,0,None
REC_100352,Gujarat,District_2,Commercial,Railway,10950.73,10706.55,47464063.6,2,2020-02-23,2020-12-01,0.92,0,None
REC_100353,UP,District_11,Forest,Highway,1513.79,1571.46,258158.18,0,2021-11-28,2022-10-14,0.84,0,None
REC_100354,Maharashtra,District_18,Commercial,Dam,17778.82,18662.85,75197595.35,5,2021-10-30,2023-08-28,0.92,0,None
REC_100355,UP,District_7,Residential,Urban Development,9567.69,10022.48,12908813.5,2,2020-10-19,2021-06-16,0.99,0,None
REC_100356,Maharashtra,District_19,Commercial,Highway,8019.15,7833.56,30220052.68,1,2022-07-24,2023-07-18,0.83,0,None
REC_100357,UP,District_6,Agricultural,Dam,15306.2,15040.26,7251564.78,2,2022-03-17,2024-02-02,0.83,0,None
REC_100358,Gujarat,District_10,Agricultural,Highway,7428.74,7166.44,2656099.9,1,2020-11-01,2021-08-17,0.83,0,None
REC_100359,Karnataka,District_10,Forest,Dam,9948.49,10028.77,744310.72,1,2022-06-29,2023-05-12,0.92,0,None
REC_100360,MP,District_15,Residential,Railway,10012.77,9569.18,18834682.87,1,2022-04-08,2023-01-28,0.95,0,None
REC_100361,Karnataka,District_6,Forest,Urban Development,13510.64,13970.15,2185356.67,3,2022-01-05,2023-01-10,0.87,0,None
REC_100362,Maharashtra,District_11,Residential,Railway,10043.15,9903.96,22765913.19,1,2020-06-28,2022-02-13,0.87,0,None
REC_100363,UP,District_17,Residential,Highway,15367.72,15471.8,23139960.52,3,2021-02-14,2021-11-18,0.93,0,None
REC_100364,Gujarat,District_5,Forest,Urban Development,11276.91,10922.0,1457063.05,1,2022-08-16,2023-10-24,0.84,0,None
REC_100365,Maharashtra,District_9,Forest,Railway,6071.3,5995.13,488031.23,1,2021-04-02,2022-06-29,0.82,0,None
REC_100366,Karnataka,District_10,Agricultural,Urban Development,16979.86,16501.38,8023617.48,2,2021-10-31,2023-05-02,0.85,0,None
REC_100367,Gujarat,District_2,Agricultural,Dam,17478.05,35425.01,14773573.61,3,2020-11-10,2021-10-19,0.89,1,Spatial Discrepancy
REC_100368,MP,District_10,Agricultural,Urban Development,9979.54,9718.23,5336191.97,1,2021-01-11,2022-02-21,0.89,0,None
REC_100369,Gujarat,District_5,Forest,Railway,3512.6,3607.24,735172.0,0,2021-04-10,2022-10-24,0.83,0,None
REC_100370,UP,District_18,Forest,Railway,4486.74,4486.74,5866704.62,0,2022-02-19,2023-04-28,0.9,1,Compensation Outlier
REC_100371,MP,District_15,Residential,Highway,1180.78,1124.69,2183563.36,0,2022-07-28,2023-05-18,0.81,0,None
REC_100372,Maharashtra,District_18,Commercial,Railway,2676.06,2756.73,10849551.34,0,2020-06-17,2021-11-14,0.83,0,None
REC_100373,MP,District_15,Agricultural,Railway,5120.2,4898.07,1645717.88,1,2022-01-04,2023-11-15,0.9,0,None
REC_100374,Maharashtra,District_17,Forest,Highway,5071.3,5290.99,778430.93,1,2021-04-09,2022-02-18,0.94,0,None
REC_100375,MP,District_14,Forest,Highway,17038.13,16666.04,1815541.7,1,2021-07-26,2023-05-10,0.94,0,None
REC_100376,Karnataka,District_1,Forest,Urban Development,12642.45,12570.13,760491.08,2,2022-04-16,2022-10-16,0.97,0,None
REC_100377,Gujarat,District_19,Agricultural,Highway,4121.79,3982.8,1069646.81,0,2021-03-09,2022-08-23,0.99,0,None
REC_100378,Maharashtra,District_18,Agricultural,Highway,10279.6,10540.57,2247658.31,2,2022-08-14,2024-06-07,0.96,0,None
REC_100379,Maharashtra,District_10,Forest,Railway,1584.31,1568.85,204183.34,0,2022-02-26,2023-01-10,0.98,0,None
REC_100380,UP,District_12,Forest,Dam,13975.59,13877.7,1615934.63,1,2022-06-09,2023-12-27,0.95,0,None
REC_100381,UP,District_3,Commercial,Urban Development,6114.93,5909.72,33044397.46,1,2020-05-01,2021-04-28,0.98,0,None
REC_100382,MP,District_13,Commercial,Railway,14793.5,15025.81,124853919.33,2,2022-05-04,2022-11-03,0.87,0,None
REC_100383,Maharashtra,District_10,Forest,Dam,16617.75,16617.75,1987436.79,52,2021-06-28,2023-01-17,0.82,1,Demographic Spike
REC_100384,Gujarat,District_15,Residential,Railway,1811.07,1816.91,4191111.79,0,2020-10-09,2021-10-17,0.91,0,None
REC_100385,Maharashtra,District_2,Forest,Highway,18797.16,18667.9,3664327.75,2,2020-09-03,2021-09-29,0.81,0,None
REC_100386,Maharashtra,District_4,Agricultural,Dam,9429.62,9296.85,2032670.24,2,2021-09-04,2022-04-21,0.9,0,None
